round,distill_loss,hr,hdcg
937,0.0004130450049501633,0.5334040296924708,0.3324059436987338
938,0.00047918651600866726,0.5302226935312832,0.3276407939660249
939,0.0006880629511783809,0.5249204665959704,0.32714631008208866
940,0.000521249362054732,0.5302226935312832,0.331003687310146
941,0.0002699566539376974,0.5291622481442205,0.32873708837640964
942,0.0003192145416619496,0.5217391304347826,0.323662522241581
943,0.00051019173822624,0.5302226935312832,0.3249204193241605
944,0.00040770223953359166,0.5344644750795334,0.326888587548208
945,0.0006177854198540445,0.5376458112407211,0.3281011353574353
946,0.00044863698446846457,0.5397667020148462,0.32955465832098907
947,0.0004569534945176201,0.5323435843054083,0.32701909449120425
948,0.0003937787411814497,0.5334040296924708,0.3261463690166782
949,0.00047434520666342903,0.5270413573700954,0.3221043937802582
950,0.00038375145559257364,0.528101802757158,0.3235088774862094
951,0.000490202858420652,0.5302226935312832,0.32606486607250945
952,0.00032851295170530646,0.5365853658536586,0.3288143090721347
953,0.0004220236969558755,0.5440084835630965,0.3310361472552491
954,0.0003706775732212009,0.5461293743372216,0.3320686756339621
955,0.0008164168205240685,0.5440084835630965,0.33387023376938596
956,0.000361738988920024,0.5482502651113468,0.3352055710278064
957,0.0005025711214557305,0.5387062566277837,0.32988075728051214
958,0.000494502756600923,0.5376458112407211,0.33212223658951606
959,0.00032411388076525327,0.5408271474019088,0.3345384328990473
960,0.00037479101353028456,0.5387062566277837,0.3376453493839408
961,0.0005770906087533944,0.5408271474019088,0.3335061523588564
962,0.0007106729319275474,0.5408271474019088,0.33356067955170493
963,0.00036545488669617046,0.5440084835630965,0.33367902697705903
964,0.00026449035603945956,0.5418875927889714,0.3316091948511902
965,0.00024589331212894195,0.5471898197242842,0.3319444186942661
966,0.00041414462117472794,0.5376458112407211,0.3279221013605038
967,0.00048084675527206857,0.5461293743372216,0.33258403329333164
968,0.0003921341901673259,0.5461293743372216,0.33205913434692136
969,0.0003023225623451253,0.542948038176034,0.3328139479576431
970,0.0010403942313345737,0.5418875927889714,0.33192178798047045
971,0.0005279586861178132,0.5408271474019088,0.33233229177749274
972,0.00038734453788720203,0.5397667020148462,0.329366867138662
973,0.0003674290906708677,0.5408271474019088,0.3281359638777345
974,0.0004180330250846964,0.542948038176034,0.32982078214667926
975,0.0003634194498090437,0.5387062566277837,0.3271996241784241
976,0.0007024356372312468,0.5323435843054083,0.3242751349237049
977,0.0005066227498900844,0.5323435843054083,0.3226357905306694
978,0.0003433230662039932,0.5344644750795334,0.32560533584342755
979,0.00048384765312619037,0.5355249204665959,0.3274321776139448
980,0.0002347499306551981,0.5323435843054083,0.32815034570962043
981,0.00045706129216398493,0.5355249204665959,0.32802298611381686
982,0.00042758777524340983,0.5355249204665959,0.32814251384255705
983,0.000429972493142472,0.5323435843054083,0.3295477295866609
984,0.00032554972856218,0.5397667020148462,0.330772151143962
985,0.00048234313122499375,0.5334040296924708,0.3307433044514457
986,0.0006042602815682585,0.5291622481442205,0.3303077202905932
987,0.0002893035255851828,0.5291622481442205,0.33122537324836543
988,0.0005850626744290822,0.528101802757158,0.3326533931155847
989,0.0003103538221370883,0.5334040296924708,0.3325575338225594
990,0.0003513367428638503,0.5334040296924708,0.33084412507208194
991,0.0005695045681534339,0.5344644750795334,0.33746034110894946
992,0.0004776314090122469,0.5355249204665959,0.3369843644822529
993,0.000725148860311009,0.5365853658536586,0.33649409569725985
994,0.0005900909284719091,0.5397667020148462,0.3378910814345666
995,0.00026306146743309,0.5376458112407211,0.3378243700304262
996,0.0004073953157330834,0.5387062566277837,0.34061453892710536
997,0.00030091451578755367,0.545068928950159,0.3421352871756343
998,0.0005504821625748946,0.5440084835630965,0.3405014731019772
999,0.0005110159490271827,0.5387062566277837,0.3367980756376498
1000,0.0003330076069005372,0.542948038176034,0.3400129011722402
1001,0.0005373182715842972,0.5355249204665959,0.3364155977516863
1002,0.0003396554853566158,0.5440084835630965,0.3439396462151308
1003,0.00031647255441384913,0.5387062566277837,0.34079086135848624
1004,0.0004910028780500397,0.5355249204665959,0.33836847711432116
1005,0.0003167951475006703,0.5302226935312832,0.33527366256040086
1006,0.0003653635591319926,0.5291622481442205,0.33454992422820556
1007,0.0005578258656655066,0.5334040296924708,0.332417060010217
1008,0.0006589838578989315,0.528101802757158,0.3321882043775247
1009,0.000239944820738458,0.5344644750795334,0.3329485044835885
1010,0.00040050009397383233,0.528101802757158,0.3284135350110403
1011,0.0006839267855383469,0.5259809119830329,0.3310819433279916
1012,0.0007800019788859914,0.5227995758218452,0.33238169197321726
1013,0.00046081964219943925,0.5323435843054083,0.3349203056068995
1014,0.000803006163100406,0.5270413573700954,0.3307102147953667
1015,0.0005488249923132571,0.5344644750795334,0.3362510755273507
1016,0.0007607686368125144,0.528101802757158,0.3316763107930614
1017,0.0006788164831291965,0.5302226935312832,0.33301091435575997
1018,0.00043110331448245956,0.5238600212089077,0.3316523254253983
1019,0.0004781707996926343,0.5323435843054083,0.3318914600989855
1020,0.00041556414621481965,0.5249204665959704,0.3262656272823231
1021,0.0003561119443929783,0.5227995758218452,0.3290209299142064
1022,0.00045951822566934195,0.5153764581124072,0.32497579947143124
1023,0.0004185411876477474,0.5217391304347826,0.32908133252600896
1024,0.0003713931014658556,0.5217391304347826,0.33246618880907663
1025,0.0004894056535704294,0.5238600212089077,0.3335992987280602
1026,0.00045958161678640865,0.5196182396606575,0.3286613419376245
1027,0.0004885164908710494,0.5217391304347826,0.3311886236896196
1028,0.0003100280174507475,0.5217391304347826,0.3327597575302504
1029,0.0006722557371148241,0.5270413573700954,0.3302933555234076
1030,0.0002933970627129412,0.528101802757158,0.3314115460352917
1031,0.00033828579886474586,0.5312831389183457,0.334738469910949
1032,0.00035227134640081204,0.5291622481442205,0.3360145545690134
1033,0.000353929637640249,0.5334040296924708,0.3335606992600427
1034,0.00036577171181590985,0.5291622481442205,0.3345443092072583
1035,0.0003750452810692195,0.5291622481442205,0.335366329572206
1036,0.0003850703681223422,0.5196182396606575,0.33205128892072316
1037,0.0003181705485928887,0.5217391304347826,0.33211760929823597
1038,0.00030790857617830626,0.528101802757158,0.3347587242646087
1039,0.00033622053251747275,0.5270413573700954,0.33730574321774925
1040,0.00047603322999805185,0.5238600212089077,0.3333778752868757
1041,0.00040365093759078265,0.5344644750795334,0.3395680035450844
1042,0.000394304941137591,0.5323435843054083,0.33619425208834525
1043,0.00035383485871989253,0.5323435843054083,0.3342416347691687
1044,0.0005336860207080463,0.5312831389183457,0.3313002360207743
1045,0.00032891188376424905,0.5344644750795334,0.336280914349921
1046,0.00038976023034820173,0.5323435843054083,0.3363873731923101
1047,0.00036282939372824787,0.5355249204665959,0.34047668435219053
1048,0.00044269548770046183,0.5302226935312832,0.33640177410391625
1049,0.0005350964822355309,0.5355249204665959,0.33808803695556033
1050,0.0004991130465896276,0.5344644750795334,0.3379586720457188
1051,0.0004281694810799763,0.5334040296924708,0.33586279817508613
1052,0.0005414087180895422,0.5365853658536586,0.3380489189637003
1053,0.0003150317497670585,0.5334040296924708,0.3361126128511545
1054,0.0003693766286914979,0.5323435843054083,0.33395683701361306
1055,0.00035704290480680355,0.528101802757158,0.33331380333095495
1056,0.00046681458877628756,0.5270413573700954,0.3354206299377145
1057,0.00017201754442339734,0.5291622481442205,0.3378016813558145
1058,0.0005700372459429559,0.5302226935312832,0.33690230188926085
1059,0.0005050399488641943,0.5302226935312832,0.33706599323429787
1060,0.0004605579217951572,0.5323435843054083,0.3370871645973471
1061,0.0003503967153733356,0.5334040296924708,0.3404371645314091
1062,0.000350899879475719,0.5323435843054083,0.33703121005380837
1063,0.0003342520864407561,0.5334040296924708,0.3379941713064076
1064,0.0002382732305591162,0.5365853658536586,0.3375696790659687
1065,0.0002849887822080177,0.5355249204665959,0.3400503222161322
1066,0.0003298730369692748,0.5365853658536586,0.3404862337961314
1067,0.0003567100115589028,0.5355249204665959,0.33868280194968603
1068,0.00030474813866590014,0.5344644750795334,0.33983190756761117
1069,0.00036641675999931066,0.5291622481442205,0.33716747136653236
1070,0.0005498807051473875,0.5174973488865323,0.3311797271739618
1071,0.0003785232035582453,0.5227995758218452,0.3314118031849023
1072,0.0005563224891091068,0.5196182396606575,0.3329221854717527
1073,0.00036636589505860683,0.5259809119830329,0.3322222337768834
1074,0.000495842260528434,0.5312831389183457,0.33829231657602216
1075,0.0004646526818662622,0.5196182396606575,0.3311847402535747
1076,0.00063606011103019,0.5259809119830329,0.33713716105887576
1077,0.00041852844088339223,0.5323435843054083,0.3377432233280918
1078,0.0004877646582485795,0.5334040296924708,0.3387641059331493
1079,0.0002693470347821858,0.5376458112407211,0.34107729576534784
1080,0.00044867166373485645,0.5312831389183457,0.33915531312237945
1081,0.00024634790649429305,0.5387062566277837,0.3414027897986733
1082,0.0004709637119049148,0.542948038176034,0.3448397333690236
1083,0.00029231951638735153,0.5387062566277837,0.34339604989701455
1084,0.00037976705128528465,0.545068928950159,0.34286523777486244
1085,0.0002950623272795383,0.5408271474019088,0.3426799078298449
1086,0.00026780013582836657,0.5387062566277837,0.34319321331034597
1087,0.0004343501835933239,0.5408271474019088,0.34122951039616456
1088,0.0002789480686267609,0.5397667020148462,0.3411692084605314
1089,0.00026803896726619315,0.5418875927889714,0.3424193763249653
1090,0.0003732302620335304,0.5493107104984093,0.3429126853021607
1091,0.0004026561370807258,0.5418875927889714,0.34035495523207054
1092,0.0003615527531593443,0.5514316012725344,0.34541612996477955
1093,0.00030785109236148857,0.5535524920466596,0.3438333895108996
1094,0.0001844555594473718,0.5493107104984093,0.3401407154620724
1095,0.0002678591448784573,0.5408271474019088,0.3379254451561482
1096,0.00032338348115956705,0.5355249204665959,0.3362823685656634
1097,0.0004138519113610073,0.5397667020148462,0.3380635282351963
1098,0.00027020322133921584,0.5365853658536586,0.33719769806409206
1099,0.0004295413539011861,0.5397667020148462,0.3370265103830055
1100,0.0003928840033040615,0.5334040296924708,0.33326805009412686
1101,0.00041323670053543536,0.5344644750795334,0.3377086246132437
1102,0.00039106666813495396,0.5355249204665959,0.3369864275734013
1103,0.0005166274881673871,0.5334040296924708,0.3365227964458002
1104,0.00039280890306372387,0.5408271474019088,0.34088267617876267
1105,0.00040838264308717953,0.5376458112407211,0.34050112637176183
1106,0.0005879418726181029,0.5312831389183457,0.33639054437368504
1107,0.00036904611998522796,0.5397667020148462,0.3436977242831764
1108,0.00039134694218319056,0.5334040296924708,0.3413335245935951
1109,0.0004366470885614149,0.528101802757158,0.34046938702580815
1110,0.0003298750650145621,0.5355249204665959,0.3425593194650394
1111,0.0004046778811357399,0.5291622481442205,0.3395025850320503
1112,0.00033617127107277156,0.5259809119830329,0.33632823361940734
1113,0.00025041223500466003,0.5270413573700954,0.33697321548727605
1114,0.00035834156738019375,0.5365853658536586,0.3408762173203234
1115,0.0003301162541418989,0.5418875927889714,0.34135561575376877
1116,0.00040195008955663526,0.5418875927889714,0.34104353976623014
1117,0.00046211589838325297,0.5397667020148462,0.3416241487620665
1118,0.0005204785524341559,0.5418875927889714,0.3401076740037123
1119,0.000329637411391559,0.5365853658536586,0.3377582546058138
1120,0.00025798702590122956,0.5344644750795334,0.3349889510499334
1121,0.0004245238684859487,0.5323435843054083,0.3344420975071152
1122,0.0003208018503187304,0.5376458112407211,0.33585817468793694
1123,0.0006119289597279476,0.542948038176034,0.3362379268913655
1124,0.0003874081517324157,0.5408271474019088,0.3392209952875078
1125,0.00027111665233405804,0.5397667020148462,0.3369816805599278
1126,0.0003620694034566441,0.5387062566277837,0.3348195664723029
1127,0.0007168252325897128,0.5418875927889714,0.33599746031082134
1128,0.0003361720175917071,0.5365853658536586,0.3345397463826718
1129,0.0003367927524323022,0.5376458112407211,0.33842864952531393
1130,0.0005392439828142415,0.5408271474019088,0.3329325686462261
1131,0.00026245080521363205,0.5408271474019088,0.33552792288844674
1132,0.0005173851386984119,0.5440084835630965,0.3389810801024102
1133,0.0003175039334223584,0.5376458112407211,0.3349745475561001
1134,0.0002499143063488418,0.5334040296924708,0.3340812481728938
1135,0.00036782199024401054,0.5376458112407211,0.3362137070872957
1136,0.0003157293335647182,0.5418875927889714,0.33529888812172143
1137,0.00028239152870810356,0.5334040296924708,0.3335649430954307
1138,0.0004583219794731974,0.5376458112407211,0.3323669887790646
1139,0.00039968627302329197,0.5344644750795334,0.33418446557084097
1140,0.0002640546614987471,0.5365853658536586,0.33669325299121555
1141,0.00040325701653500803,0.5365853658536586,0.33812946098014873
1142,0.00030131462082181313,0.5397667020148462,0.3371622491589549
1143,0.00037197130001231926,0.5365853658536586,0.3366936208383426
1144,0.00032399905559969965,0.5418875927889714,0.3398678668991372
1145,0.00031460023581502127,0.542948038176034,0.3372269586088828
1146,0.00038945665501159964,0.5387062566277837,0.3383619366894951
1147,0.00036665945563072453,0.5387062566277837,0.33652645191550506
1148,0.0004483379181138503,0.5387062566277837,0.33897484545907713
1149,0.0005941575544042621,0.5397667020148462,0.34017927898185074
1150,0.00046634653781438826,0.5387062566277837,0.3408616142548744
1151,0.00046814394409011584,0.5344644750795334,0.338250848457778
1152,0.00042356657322670797,0.5397667020148462,0.34075210533357997
1153,0.00041967476056683497,0.5355249204665959,0.335987735373482
1154,0.00028997436621978066,0.5365853658536586,0.33830369780892017
1155,0.00039399781476276983,0.5270413573700954,0.3385557213192168
1156,0.0004224883371989563,0.5090137857900318,0.3201495706041482
1157,0.00043550537848489055,0.5196182396606575,0.3312928468585558
1158,0.00026915594910619233,0.5259809119830329,0.33695987968207813
1159,0.0002980123596017847,0.528101802757158,0.33602165789039184
1160,0.0005000777989067728,0.5323435843054083,0.33589984624502567
1161,0.00019104720412315145,0.5312831389183457,0.3351999949588607
1162,0.00048031480232566535,0.5323435843054083,0.3366272784232575
1163,0.00038328358690975506,0.5270413573700954,0.3344493822502111
1164,0.000565074791059672,0.5344644750795334,0.33868728944514526
1165,0.000200429440701555,0.5355249204665959,0.33741827878146236
1166,0.00026701477619326395,0.5344644750795334,0.3388177084259369
1167,0.00034010568792268713,0.5387062566277837,0.3441726075355281
1168,0.0004847482974156492,0.5270413573700954,0.336793223025243
1169,0.00036627946572025393,0.5344644750795334,0.3419953239803956
1170,0.00033743740551699374,0.5334040296924708,0.3406271262304805
1171,0.0004883732984581002,0.5418875927889714,0.34391216866752367
1172,0.0003702987030237637,0.5440084835630965,0.3466556157070916
1173,0.0002588503420668076,0.5355249204665959,0.3407753627960703
1174,0.00041555805105417674,0.5312831389183457,0.33691182378480555
1175,0.00038238695710788304,0.5302226935312832,0.3368923275370295
1176,0.0005976735687013956,0.5238600212089077,0.332615236482763
1177,0.00032557317758090675,0.5238600212089077,0.3329370315769865
1178,0.00039817277405234107,0.528101802757158,0.3410926672752403
1179,0.0003234236240672317,0.5334040296924708,0.3406508968844957
1180,0.0002526062455899591,0.5227995758218452,0.33801400217387834
1181,0.0003257400817233247,0.5397667020148462,0.34166959318775647
1182,0.0003535393156369082,0.5302226935312832,0.3384967276616312
1183,0.000291099847128784,0.5227995758218452,0.33402582238362316
1184,0.00038508335492792867,0.5302226935312832,0.334675563519277
1185,0.00034586732153911725,0.5270413573700954,0.3336937499409599
1186,0.00040968425358229866,0.5323435843054083,0.33616279498633944
1187,0.0004205657381589845,0.5291622481442205,0.33666972461877814
1188,0.000283572951707356,0.5344644750795334,0.33761188189219465
1189,0.00029780660729556986,0.5397667020148462,0.33880667423410155
1190,0.00031971037255971166,0.5418875927889714,0.33887156612563063
1191,0.0004580920547198275,0.5355249204665959,0.33759603277730205
1192,0.00024980786120067935,0.542948038176034,0.3391590861314064
1193,0.00030719371886789304,0.5355249204665959,0.336665583643198
1194,0.0003423696262643716,0.545068928950159,0.3368331185547836
1195,0.0002876233994584254,0.5387062566277837,0.3352121844921391
1196,0.0003091483689530605,0.5312831389183457,0.3355994199217086
1197,0.00024922328236733906,0.5323435843054083,0.3326894463496968
1198,0.0006928936633244121,0.5217391304347826,0.32988419947789444
1199,0.00037782290410177667,0.5259809119830329,0.3305005854865737
1200,0.0004506020561338531,0.5355249204665959,0.339973856769748
1201,0.0003488383003286799,0.5387062566277837,0.3401445817373111
1202,0.0002904616344949318,0.5397667020148462,0.34036700255576224
1203,0.00029913460467980715,0.5440084835630965,0.3426771202623578
1204,0.00043779834186352673,0.5376458112407211,0.3397256545070547
1205,0.0004348197387912478,0.5440084835630965,0.34085421097566865
1206,0.0004801125245194271,0.5355249204665959,0.3369329727915982
1207,0.00035522716081892725,0.5397667020148462,0.3405633416413357
1208,0.000245296273361717,0.5376458112407211,0.34019830155591596
1209,0.00036177607559579884,0.5323435843054083,0.3392457215950309
1210,0.0002827927400176122,0.5397667020148462,0.3427129541343151
1211,0.00035628882420155603,0.5302226935312832,0.3356627241099637
1212,0.0004082142705513547,0.5387062566277837,0.337843282243096
1213,0.0002582843730237983,0.5355249204665959,0.33790524641926534
1214,0.00029652120241223655,0.5387062566277837,0.3387082060819803
1215,0.00032938570909664123,0.5376458112407211,0.3385466448909111
1216,0.0002997580239764375,0.5344644750795334,0.33784639823887697
1217,0.0006233444889927498,0.5344644750795334,0.3329193650452645
1218,0.000428276745007139,0.5334040296924708,0.33352999023294494
1219,0.00030969285253377163,0.545068928950159,0.3357208993306771
1220,0.0003355288667307832,0.545068928950159,0.33391273731240123
1221,0.00029624343125078667,0.5514316012725344,0.3353540756139315
1222,0.00036203930627607404,0.5418875927889714,0.3324529482435481
1223,0.00040273285729526266,0.5471898197242842,0.33577813476912455
1224,0.00028752058053100883,0.5503711558854719,0.3390483362044657
1225,0.0003267208455127957,0.5514316012725344,0.3387545306731555
1226,0.00035518456121650386,0.545068928950159,0.32997530779750534
1227,0.0004796949647112747,0.5418875927889714,0.3336996946698099
1228,0.00033159428434714755,0.5471898197242842,0.33523281207566763
1229,0.00029376398656069116,0.5493107104984093,0.33279128153185933
1230,0.00028524228328024036,0.545068928950159,0.3334539263573681
1231,0.00043003358702424775,0.5503711558854719,0.33728823881886566
1232,0.000573151862269583,0.5524920466595971,0.3390934092635781
1233,0.000269921711254284,0.545068928950159,0.34115698693026575
1234,0.00038242749262167307,0.5514316012725344,0.34434547769129187
1235,0.0003365685967793297,0.5546129374337222,0.347394139186446
1236,0.0005619857952538609,0.5524920466595971,0.3433026475482087
1237,0.00039141519987149207,0.5482502651113468,0.34054629192341973
1238,0.00029411713745446376,0.5493107104984093,0.3389328630042489
1239,0.0005868011724146527,0.5471898197242842,0.34173431487375233
1240,0.000364683831580237,0.5397667020148462,0.33537282781377437
1241,0.00025641851701934114,0.545068928950159,0.33907840149606855
1242,0.0002769654158726098,0.542948038176034,0.3390826855245496
1243,0.0004232035207962781,0.5408271474019088,0.3381465426011037
1244,0.0004877773629488047,0.5365853658536586,0.335922683755384
1245,0.0003205935003052218,0.5387062566277837,0.3357894204822423
1246,0.0002882542068157079,0.5418875927889714,0.33485841776621333
1247,0.00035909351245209107,0.5334040296924708,0.3305543680500792
1248,0.0003628005187181316,0.5334040296924708,0.32904177779520327
1249,0.0003369810775154747,0.5302226935312832,0.32754750578496206
1250,0.00031683435549325625,0.5291622481442205,0.32618423211690345
1251,0.0005547858271746975,0.5323435843054083,0.3288867562784618
1252,0.0004097885857589745,0.5355249204665959,0.3282874328279715
1253,0.0003066223253881617,0.5365853658536586,0.33219619369769876
1254,0.00015245035492625903,0.5355249204665959,0.33266536457524437
1255,0.00039219055215484745,0.5334040296924708,0.32807234667162166
1256,0.00033487831227745345,0.5397667020148462,0.33412704476189775
1257,0.00042356974842689966,0.5334040296924708,0.32974223837487265
1258,0.0005962235362133583,0.5355249204665959,0.33221578301966265
1259,0.00024813211206549114,0.5344644750795334,0.3335705975955898
1260,0.000309455256586233,0.5387062566277837,0.3378117032922989
1261,0.0003385703940836038,0.5376458112407211,0.3356432097705758
1262,0.00028441411852462293,0.5397667020148462,0.3375947802769859
1263,0.00042744127493392624,0.5365853658536586,0.3332978395284925
1264,0.000301360699830866,0.542948038176034,0.3406087542215155
1265,0.0003031184355791083,0.5355249204665959,0.3363820263880678
1266,0.00042798255129241627,0.5376458112407211,0.3395642979725176
1267,0.00035812926420248915,0.5387062566277837,0.33803783587892844
1268,0.00024161505345716706,0.5418875927889714,0.3366618189698131
1269,0.00039467369597332433,0.5397667020148462,0.33662495844834506
1270,0.0004968661537986918,0.5397667020148462,0.3359439467200743
1271,0.00029887182042234175,0.542948038176034,0.33858801247952175
1272,0.0002699924419061972,0.5387062566277837,0.3366282021741013
1273,0.0003910106475871089,0.5440084835630965,0.33824984827684773
1274,0.00028818109907149394,0.5376458112407211,0.33788497493249375
1275,0.00048198747631431613,0.5418875927889714,0.3397087256580203
1276,0.000350253376112164,0.5408271474019088,0.337832075399536
1277,0.00034720455103745,0.5471898197242842,0.3410052793631046
1278,0.0003303971747300238,0.5556733828207847,0.34389376690172024
1279,0.00041242190780224066,0.559915164369035,0.34394266682562474
1280,0.00019291034925572603,0.5524920466595971,0.3417637548835471
1281,0.000346875066281882,0.5514316012725344,0.34411732549427737
1282,0.0004440650758978038,0.5514316012725344,0.34540163754825304
1283,0.00022189194214661256,0.5524920466595971,0.34347517635480396
1284,0.00047877668343403456,0.5493107104984093,0.34242163563505856
1285,0.00024389099496602284,0.5482502651113468,0.3431862064362771
1286,0.0002840933335050977,0.5524920466595971,0.3433391191891812
1287,0.00040015399978301505,0.5535524920466596,0.3460708323992369
1288,0.0005374103871947256,0.5609756097560976,0.3470775291622196
1289,0.00033932114889836387,0.5577942735949099,0.34557637789594897
1290,0.0002980545157310388,0.5620360551431601,0.34961242256034
1291,0.00037945550155509266,0.5662778366914104,0.3504788998540958
1292,0.0002235787507970599,0.5620360551431601,0.3476648964598342
1293,0.000379048921854519,0.5503711558854719,0.34216035651417637
1294,0.0002899341474631001,0.5577942735949099,0.34521103317773977
